case,path,elapsedMs,value,canonicalValue,unit
sgtr,sgA.steamMassKg,209000,18860.887526700648,18860.887526700648,kg
sgtr,sgA.steamMassKg,210000,18911.193369385255,18911.193369385255,kg
sgtr,sgA.steamMassKg,211000,18961.78958333703,18961.78958333703,kg
sgtr,sgA.steamMassKg,212000,19012.67503375679,19012.67503375679,kg
sgtr,sgA.steamMassKg,213000,19063.848579266214,19063.848579266214,kg
sgtr,sgA.steamMassKg,214000,19115.309072421136,19115.309072421136,kg
sgtr,sgA.steamMassKg,215000,19167.055360203383,19167.055360203383,kg
sgtr,sgA.steamMassKg,216000,19219.086284492034,19219.086284492034,kg
sgtr,sgA.steamMassKg,217000,19271.400682514904,19271.400682514904,kg
sgtr,sgA.steamMassKg,218000,19323.997387281062,19323.997387281062,kg
sgtr,sgA.steamMassKg,219000,19376.875227995093,19376.875227995093,kg
sgtr,sgA.steamMassKg,220000,19430.033030453807,19430.033030453807,kg
sgtr,sgA.steamMassKg,221000,19483.46961742624,19483.46961742624,kg
sgtr,sgA.steamMassKg,222000,19537.183809017388,19537.183809017388,kg
sgtr,sgA.steamMassKg,223000,19591.1744230165,19591.1744230165,kg
sgtr,sgA.steamMassKg,224000,19645.44027523042,19645.44027523042,kg
sgtr,sgA.steamMassKg,225000,19699.98017980269,19699.98017980269,kg
sgtr,sgA.steamMassKg,226000,19754.79294951885,19754.79294951885,kg
sgtr,sgA.steamMassKg,227000,19809.87739609863,19809.87739609863,kg
sgtr,sgA.steamMassKg,228000,19865.232330475355,19865.232330475355,kg
sgtr,sgA.steamMassKg,229000,19920.85656306331,19920.85656306331,kg
sgtr,sgA.steamMassKg,230000,19976.748904013344,19976.748904013344,kg
sgtr,sgA.steamMassKg,231000,20032.9081634573,20032.9081634573,kg
sgtr,sgA.steamMassKg,232000,20089.33315174166,20089.33315174166,kg
sgtr,sgA.steamMassKg,233000,20146.022679650854,20146.022679650854,kg
sgtr,sgA.steamMassKg,234000,20202.975558620634,20202.975558620634,kg
sgtr,sgA.steamMassKg,235000,20260.190600941925,20260.190600941925,kg
sgtr,sgA.steamMassKg,236000,20317.66661995554,20317.66661995554,kg
sgtr,sgA.steamMassKg,237000,20375.40243023808,20375.40243023808,kg
sgtr,sgA.steamMassKg,238000,20433.3968477794,20433.3968477794,kg
sgtr,sgA.steamMassKg,239000,20491.64869015202,20491.64869015202,kg
sgtr,sgA.steamMassKg,240000,20550.15677667269,20550.15677667269,kg
sgtr,sgA.steamOutflowKgPerS,0,0,0,kg/s
sgtr,sgA.steamOutflowKgPerS,1000,163.1176249467552,163.1176249467552,kg/s
sgtr,sgA.steamOutflowKgPerS,2000,169.36455405013493,169.36455405013493,kg/s
sgtr,sgA.steamOutflowKgPerS,3000,175.26856474248015,175.26856474248015,kg/s
sgtr,sgA.steamOutflowKgPerS,4000,180.84468593311843,180.84468593311843,kg/s
sgtr,sgA.steamOutflowKgPerS,5000,186.10721493218227,186.10721493218227,kg/s
sgtr,sgA.steamOutflowKgPerS,6000,191.06971004666124,191.06971004666124,kg/s
sgtr,sgA.steamOutflowKgPerS,7000,195.7450070890906,195.7450070890906,kg/s
sgtr,sgA.steamOutflowKgPerS,8000,200.1452509479958,200.1452509479958,kg/s
sgtr,sgA.steamOutflowKgPerS,9000,204.2819358870377,204.2819358870377,kg/s
sgtr,sgA.steamOutflowKgPerS,10000,208.16595010857927,208.16595010857927,kg/s
sgtr,sgA.steamOutflowKgPerS,11000,211.89517997542896,211.89517997542896,kg/s
sgtr,sgA.steamOutflowKgPerS,12000,215.5702845494106,215.5702845494106,kg/s
sgtr,sgA.steamOutflowKgPerS,13000,219.19311751666262,219.19311751666262,kg/s
sgtr,sgA.steamOutflowKgPerS,14000,222.7650787181392,222.7650787181392,kg/s
sgtr,sgA.steamOutflowKgPerS,15000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,16000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,17000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,18000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,19000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,20000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,21000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,22000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,23000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,24000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,25000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,26000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,27000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,28000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,29000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,30000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,31000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,32000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,33000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,34000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,35000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,36000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,37000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,38000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,39000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,40000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,41000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,42000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,43000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,44000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,45000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,46000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,47000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,48000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,49000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,50000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,51000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,52000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,53000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,54000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,55000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,56000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,57000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,58000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,59000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,60000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,61000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,62000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,63000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,64000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,65000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,66000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,67000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,68000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,69000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,70000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,71000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,72000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,73000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,74000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,75000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,76000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,77000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,78000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,79000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,80000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,81000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,82000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,83000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,84000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,85000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,86000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,87000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,88000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,89000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,90000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,91000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,92000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,93000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,94000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,95000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,96000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,97000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,98000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,99000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,100000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,101000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,102000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,103000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,104000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,105000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,106000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,107000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,108000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,109000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,110000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,111000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,112000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,113000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,114000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,115000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,116000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,117000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,118000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,119000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,120000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,121000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,122000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,123000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,124000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,125000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,126000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,127000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,128000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,129000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,130000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,131000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,132000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,133000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,134000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,135000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,136000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,137000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,138000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,139000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,140000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,141000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,142000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,143000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,144000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,145000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,146000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,147000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,148000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,149000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,150000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,151000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,152000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,153000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,154000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,155000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,156000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,157000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,158000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,159000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,160000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,161000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,162000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,163000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,164000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,165000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,166000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,167000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,168000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,169000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,170000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,171000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,172000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,173000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,174000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,175000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,176000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,177000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,178000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,179000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,180000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,181000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,182000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,183000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,184000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,185000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,186000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,187000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,188000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,189000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,190000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,191000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,192000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,193000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,194000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,195000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,196000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,197000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,198000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,199000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,200000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,201000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,202000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,203000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,204000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,205000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,206000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,207000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,208000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,209000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,210000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,211000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,212000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,213000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,214000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,215000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,216000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,217000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,218000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,219000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,220000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,221000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,222000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,223000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,224000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,225000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,226000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,227000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,228000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,229000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,230000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,231000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,232000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,233000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,234000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,235000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,236000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,237000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,238000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,239000,223.125,223.125,kg/s
sgtr,sgA.steamOutflowKgPerS,240000,223.125,223.125,kg/s
sgtr,sgA.feedwaterFlowKgPerS,0,0,0,kg/s
sgtr,sgA.feedwaterFlowKgPerS,1000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,2000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,3000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,4000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,5000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,6000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,7000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,8000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,9000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,10000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,11000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,12000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,13000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,14000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,15000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,16000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,17000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,18000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,19000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,20000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,21000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,22000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,23000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,24000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,25000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,26000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,27000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,28000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,29000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,30000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,31000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,32000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,33000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,34000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,35000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,36000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,37000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,38000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,39000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,40000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,41000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,42000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,43000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,44000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,45000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,46000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,47000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,48000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,49000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,50000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,51000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,52000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,53000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,54000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,55000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,56000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,57000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,58000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,59000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,60000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,61000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,62000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,63000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,64000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,65000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,66000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,67000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,68000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,69000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,70000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,71000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,72000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,73000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,74000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,75000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,76000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,77000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,78000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,79000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,80000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,81000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,82000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,83000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,84000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,85000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,86000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,87000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,88000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,89000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,90000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,91000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,92000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,93000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,94000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,95000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,96000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,97000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,98000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,99000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,100000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,101000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,102000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,103000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,104000,380,380,kg/s
sgtr,sgA.feedwaterFlowKgPerS,105000,380,380,kg/s
